z	 ra	 dec
 0.433702	 3.566526	 0.901678
 0.412934	 3.585384	 -0.030500
 0.284136	 3.274782	 0.097569
 0.415658	 4.044228	 0.758040
 0.465600	 3.346558	 0.692543
 0.338912	 2.223804	 0.340254
 0.338730	 5.619754	 -0.000122
 0.352846	 1.972274	 0.508899
 0.311271	 2.200385	 0.399683
 0.409184	 3.440212	 0.177840
 0.312718	 2.502285	 0.294780
 0.176984	 2.690555	 0.269545
 0.267531	 3.782575	 0.599971
 0.268292	 2.145552	 0.112810
 0.350173	 2.383277	 0.072462
 0.345018	 2.532786	 0.331357
 0.350241	 4.128472	 0.127858
 0.292544	 3.714419	 0.056227
 0.268028	 5.915122	 0.255389
 0.377009	 0.280456	 -0.003336
 0.375440	 3.404031	 1.027312
 0.307467	 4.206971	 0.688730
 0.398368	 2.401889	 0.620469
 0.304205	 2.611829	 0.534993
 0.209841	 2.344895	 0.261360
 0.229719	 2.176732	 0.858592
 0.366259	 2.708091	 0.648198
 0.366439	 4.073356	 0.884539
 0.354959	 2.905765	 0.609985
 0.391399	 0.227617	 -0.005742
 0.383844	 3.467651	 0.443922
 0.279816	 2.709853	 0.710076
 0.429111	 2.893747	 0.842877
 0.247624	 2.962075	 0.869684
 0.371964	 6.199314	 -0.014707
 0.284115	 3.276498	 0.259398
 0.386707	 3.692522	 0.796780
 0.385877	 3.306065	 0.096891
 0.281435	 3.764769	 0.443102
 0.283681	 2.655421	 1.085207
 0.447221	 3.656116	 0.285456
 0.371668	 0.379321	 0.258174
 0.372359	 3.643102	 1.147896
 0.459589	 4.171370	 0.408692
 0.354121	 2.763424	 0.318967
 0.456089	 3.668835	 0.212355
 0.355528	 4.251555	 0.435698
 0.453524	 2.105951	 0.912211
 0.408938	 3.775251	 0.475642
 0.415565	 2.390605	 0.259609
 0.293948	 3.299941	 0.820297
 0.379539	 3.583430	 0.388147
 0.407175	 2.419847	 0.737196
 0.231076	 4.054798	 0.574143
 0.405938	 0.517153	 0.259626
 0.421807	 2.320396	 0.545971
 0.406668	 2.311211	 0.554727
 0.381510	 2.638016	 1.053807
 0.383725	 3.362753	 0.259743
 0.261408	 3.881303	 0.431790
 0.331713	 5.759661	 -0.012998
 0.438336	 4.210229	 0.739376
 0.165180	 3.525619	 0.374278
 0.413438	 3.521155	 0.174625
 0.315135	 3.753674	 0.080651
 0.323012	 4.370620	 0.691433
 0.368297	 2.057460	 0.433707
 0.331769	 3.348725	 0.142718
 0.357639	 2.068354	 0.729244
 0.354974	 2.155830	 0.917184
 0.376507	 3.671843	 0.427727
 0.357513	 2.257542	 0.564148
 0.343006	 3.072379	 0.269364
 0.365033	 5.991795	 0.254279
 0.341363	 2.990078	 0.959897
 0.350123	 3.644911	 0.382450
 0.328333	 2.115294	 0.284760
 0.364185	 2.313012	 0.263791
 0.397601	 2.628393	 0.742484
 0.280071	 2.025370	 0.862505
 0.184159	 4.005321	 0.029122
 0.448741	 3.520939	 0.092872
 0.257784	 3.611312	 0.039547
 0.312883	 3.299389	 0.176404
 0.273021	 4.114714	 0.735114
 0.331585	 2.688018	 0.696216
 0.329950	 4.005151	 0.557897
 0.196806	 3.640011	 0.459444
 0.250642	 3.721015	 -0.040357
 0.327041	 4.329680	 0.810367
 0.327626	 2.738051	 0.074503
 0.412676	 3.068380	 0.214187
 0.328863	 4.087736	 0.249535
 0.332004	 5.662863	 0.215282
 0.431962	 4.333453	 0.703583
 0.361401	 3.817516	 0.976344
 0.213705	 4.212513	 0.134626
 0.209614	 2.464638	 0.641446
 0.337777	 3.255357	 0.421854
 0.454799	 3.284707	 -0.046023
 0.424690	 3.529624	 0.159460
 0.361643	 2.395665	 0.286758
 0.359765	 2.729181	 0.399600
 0.247151	 2.316145	 1.047260
 0.422185	 3.826504	 0.075225
 0.449856	 2.498667	 0.143152
 0.278386	 2.080260	 0.199237
 0.280839	 3.528733	 0.328122
 0.323171	 2.774149	 0.939948
 0.251723	 0.157864	 0.013368
 0.246304	 3.371267	 0.543057
 0.248144	 2.924585	 0.220637
 0.248844	 2.257872	 0.675017
 0.217499	 2.581041	 0.827592
 0.250537	 3.704602	 0.813662
 0.283771	 3.913945	 -0.048539
 0.392094	 3.727578	 0.002227
 0.281578	 3.207910	 0.376440
 0.280547	 3.333926	 0.530978
 0.279435	 4.138509	 0.196086
 0.461752	 2.780580	 0.436443
 0.279469	 3.625513	 0.673898
 0.278475	 3.489659	 0.514504
 0.279253	 2.235221	 0.001229
 0.193239	 3.466185	 0.566289
 0.308624	 3.732427	 0.123869
 0.440393	 2.668623	 0.304508
 0.181167	 4.087962	 0.730725
 0.297379	 2.229044	 0.882257
 0.295650	 3.146398	 0.797529
 0.311769	 3.472993	 0.281109
 0.307166	 2.257880	 0.068617
 0.222171	 4.008425	 0.041964
 0.308296	 3.698029	 0.104917
 0.366519	 3.019921	 0.505387
 0.233642	 2.552725	 1.016221
 0.233690	 2.688417	 0.169748
 0.278863	 3.609988	 0.386072
 0.249722	 3.877092	 0.107401
 0.309842	 3.930691	 -0.030848
 0.231782	 2.826625	 0.694509
 0.435725	 2.542409	 0.670634
 0.310461	 2.605256	 0.312188
 0.381711	 3.169226	 0.437201
 0.297060	 4.048054	 0.381786
 0.200835	 2.738196	 0.686962
 0.384387	 3.437273	 -0.017061
 0.190535	 2.662904	 0.245555
 0.356746	 4.248094	 0.870969
 0.298661	 2.858429	 0.252169
 0.338611	 2.267986	 0.267534
 0.322772	 2.182933	 0.764339
 0.275273	 3.083330	 0.038352
 0.467846	 2.384923	 0.154504
 0.458020	 2.509165	 0.191646
 0.293149	 2.942985	 0.287883
 0.280813	 2.510842	 0.994877
 0.285569	 4.155010	 0.061760
 0.246957	 0.777103	 -0.138159
 0.281338	 2.699112	 0.623658
 0.237917	 3.599538	 0.129064
 0.243666	 0.585415	 0.016416
 0.165413	 3.478781	 -0.007588
 0.256569	 2.728442	 0.137227
 0.255219	 3.073929	 0.740092
 0.390995	 6.123298	 0.234096
 0.373531	 5.601227	 0.190540
 0.341905	 4.226640	 0.265550
 0.404944	 2.963380	 0.383444
 0.339393	 2.822145	 0.221227
 0.465738	 2.282541	 0.590663
 0.274017	 4.112974	 -0.032639
 0.254704	 5.516601	 0.009943
 0.408262	 4.157693	 0.490038
 0.311533	 3.722679	 0.939875
 0.337805	 1.018260	 -0.002024
 0.275407	 2.796457	 0.906836
 0.343754	 4.301478	 0.497005
 0.342080	 4.057748	 0.211316
 0.201160	 3.096450	 -0.012578
 0.437903	 2.963067	 0.123936
 0.389829	 3.358724	 0.872371
 0.389827	 2.111151	 0.648044
 0.448909	 2.180825	 0.227619
 0.354559	 3.063795	 0.782310
 0.357294	 3.655058	 0.882092
 0.353066	 3.038974	 0.613849
 0.352235	 4.128773	 0.498743
 0.345062	 2.376374	 0.699649
 0.248287	 3.495841	 0.338695
 0.462321	 2.751847	 0.154679
 0.322114	 3.220207	 0.956203
 0.334277	 2.330456	 0.245634
 0.389773	 2.159558	 0.308917
 0.396653	 2.560688	 0.981234
 0.410881	 0.323464	 0.265366
 0.217454	 4.255480	 0.111449
 0.462724	 2.428679	 0.470500
 0.437210	 2.268153	 1.027257
 0.370042	 3.480368	 1.075031
 0.349600	 4.494079	 0.512210
 0.424814	 4.117716	 0.776411
 0.203697	 3.991186	 0.665177
 0.239543	 3.111201	 -0.016255
 0.207942	 2.597397	 0.244703
 0.323283	 3.404899	 -0.012809
 0.428437	 0.475050	 0.229959
 0.247432	 3.683727	 0.647672
 0.253599	 2.901277	 0.912032
 0.250587	 2.316733	 0.227419
 0.330031	 3.222644	 0.618306
 0.304939	 4.398060	 0.550637
 0.291391	 3.841955	 0.345970
 0.285230	 3.280243	 0.308523
 0.410586	 2.713250	 1.049584
 0.379727	 0.533268	 -0.003511
 0.242413	 3.666781	 0.776449
 0.375146	 3.968525	 0.126739
 0.297504	 2.181667	 0.542156
 0.373350	 4.403552	 0.748383
 0.174530	 0.555208	 0.229189
 0.316609	 3.625418	 0.812536
 0.330450	 4.390788	 0.503110
 0.253585	 3.122082	 0.771041
 0.338716	 2.084240	 0.767273
 0.407540	 3.648201	 0.274186
 0.402467	 2.617017	 0.371285
 0.322085	 0.886646	 -0.128091
 0.239990	 0.159492	 -0.152356
 0.416941	 3.165456	 0.010724
 0.259616	 3.010466	 0.103641
 0.376298	 2.615201	 0.573904
 0.343741	 3.578674	 0.295245
 0.443099	 3.586863	 0.649293
 0.438185	 3.521371	 0.520617
 0.217812	 2.021161	 0.746502
 0.294295	 4.301622	 0.315909
 0.289902	 3.314370	 0.036132
 0.272026	 2.170804	 0.356652
 0.181743	 2.067866	 0.388794
 0.405446	 4.088436	 0.088193
 0.277309	 3.341228	 0.923778
 0.235964	 2.747056	 0.426100
 0.420407	 3.974217	 0.602964
 0.417520	 2.361463	 0.458260
 0.421723	 0.760895	 -0.121120
 0.426494	 2.398741	 0.798487
 0.422758	 4.097591	 1.009785
 0.422860	 5.794950	 -0.126079
 0.426839	 3.738618	 0.068408
 0.426637	 3.380560	 1.093706
 0.442130	 2.975056	 0.508648
 0.238340	 2.917458	 0.815614
 0.463503	 4.164585	 0.573202
 0.260779	 2.703323	 0.509526
 0.368918	 2.583119	 0.188248
 0.399216	 3.237538	 0.317272
 0.333664	 0.535291	 0.256293
 0.252474	 0.129700	 0.251303
 0.420606	 3.401310	 0.171146
 0.312492	 4.157453	 0.967202
 0.417190	 3.159890	 -0.050960
 0.421331	 3.454288	 0.112467
 0.420846	 3.101957	 1.132854
 0.315320	 2.375359	 0.915046
 0.165244	 2.186427	 0.699410
 0.213622	 2.740349	 0.761706
 0.382048	 3.792944	 -0.010112
 0.407573	 2.494696	 1.116370
 0.215634	 3.870049	 0.879384
 0.216411	 3.391151	 0.966695
 0.239647	 3.283743	 0.590040
 0.247195	 3.628101	 0.791435
 0.241451	 2.634528	 0.681100
 0.431068	 2.920299	 0.656351
 0.428298	 2.646880	 0.625018
 0.302354	 2.711619	 0.319099
 0.405090	 4.303135	 0.252741
 0.444076	 4.567916	 1.044455
 0.450136	 4.326298	 0.249741
 0.395915	 5.887819	 0.220700
 0.225881	 3.728682	 0.640517
 0.450199	 2.892938	 1.056146
 0.277664	 4.583390	 0.967088
 0.401366	 3.561575	 0.572227
 0.405296	 4.216660	 0.363443
 0.397829	 4.449371	 0.616743
 0.385146	 4.081161	 1.015130
 0.384292	 2.571669	 0.633227
 0.289722	 4.445354	 0.569333
 0.332334	 2.355503	 0.403096
 0.265814	 3.698958	 0.361144
 0.306007	 3.030702	 0.983389
 0.332302	 3.320501	 0.579394
 0.306158	 3.598889	 0.686220
 0.334571	 2.157595	 0.859055
 0.214232	 2.800371	 0.019697
 0.298569	 2.950115	 0.524786
 0.218910	 4.202318	 0.554532
 0.214308	 6.179686	 0.001275
 0.297845	 3.672261	 0.152885
 0.332782	 3.951440	 0.482907
 0.355320	 3.897961	 0.834114
 0.435371	 2.051180	 0.448592
 0.390785	 5.436135	 -0.006517
 0.283229	 2.076284	 0.383366
 0.344558	 4.313660	 0.633160
 0.236217	 4.243196	 0.902115
 0.418756	 2.739559	 0.336898
 0.238900	 3.699761	 0.327326
 0.263232	 2.566393	 0.785593
 0.258912	 2.961060	 0.265705
 0.358853	 3.936898	 0.182362
 0.252663	 3.284708	 0.443092
 0.189530	 3.521323	 0.283023
 0.352336	 2.698454	 0.109335
 0.399746	 3.317467	 0.106528
 0.449741	 3.509042	 0.478122
 0.279059	 3.670147	 0.818833
 0.394636	 2.671817	 1.203352
 0.324310	 2.579800	 0.217468
 0.468680	 5.865373	 -0.014815
 0.227233	 3.516022	 0.897817
 0.186241	 4.094367	 0.364914
 0.324813	 3.372397	 0.387939
 0.318606	 2.042654	 0.674169
 0.327331	 0.148601	 -0.156450
 0.177595	 4.412110	 0.394838
 0.327902	 2.055397	 0.401242
 0.348420	 3.549182	 0.670753
 0.406154	 2.968536	 0.834457
 0.433158	 2.968079	 0.379314
 0.241917	 4.038798	 0.794996
 0.279641	 3.444179	 0.130163
 0.421698	 2.823344	 0.871535
 0.181994	 0.373485	 0.272861
 0.331577	 3.844877	 0.654922
 0.233043	 0.161126	 -0.190192
 0.350273	 3.926290	 0.389424
 0.214381	 3.372317	 1.133147
 0.376027	 2.240972	 0.396808
 0.236280	 4.071390	 0.625159
 0.304603	 2.722007	 0.492992
 0.305123	 3.603050	 0.212544
 0.357787	 2.702009	 0.321997
 0.167589	 3.307489	 -0.042739
 0.424857	 3.941674	 0.232635
 0.247853	 3.564784	 0.059888
 0.362534	 4.069383	 0.845161
 0.214527	 2.891881	 0.579692
 0.344716	 2.621447	 0.314404
 0.344208	 3.868051	 0.968977
 0.335091	 4.233919	 0.781958
 0.419612	 2.433305	 0.332465
 0.379586	 2.019590	 0.693817
 0.404665	 3.851927	 0.032704
 0.307306	 2.562386	 0.198297
 0.188411	 3.700679	 0.832311
 0.359910	 3.484798	 1.018550
 0.452031	 3.944621	 0.271674
 0.359305	 5.851543	 0.227915
 0.248516	 2.434982	 0.070437
 0.209189	 2.455484	 0.443327
 0.180372	 2.745146	 0.088795
 0.457303	 2.948414	 0.018941
 0.364224	 3.599374	 0.100437
 0.188873	 3.875415	 0.496500
 0.390158	 3.694098	 0.182044
 0.173799	 2.939442	 0.526674
 0.468779	 3.855282	 0.177472
 0.274391	 2.971932	 0.221985
 0.269637	 0.665564	 0.010001
 0.355269	 3.248996	 -0.057868
 0.225408	 3.486435	 0.463557
 0.329911	 5.947752	 0.252786
 0.382389	 2.937697	 0.321885
 0.182800	 3.162585	 0.955506
 0.344050	 4.278149	 0.433763
 0.194992	 2.736449	 0.334435
 0.188422	 3.459683	 0.833490
 0.397119	 2.113285	 0.540671
 0.419125	 2.753161	 0.481669
 0.239054	 3.161768	 1.015280
 0.306840	 2.781359	 0.101560
 0.240920	 2.844097	 0.403127
 0.424379	 2.422210	 0.106487
 0.284587	 3.814125	 0.291106
 0.170237	 2.873043	 0.375398
 0.304772	 1.466307	 -0.014494
 0.450189	 2.632520	 0.348573
 0.294111	 3.988119	 0.091365
 0.252541	 3.839718	 0.899651
 0.304198	 3.077202	 0.179285
 0.272880	 2.863654	 0.288353
 0.203016	 3.920219	 0.537191
 0.172076	 2.501610	 0.431260
 0.255757	 3.183259	 0.718534
 0.304019	 0.700425	 -0.159374
 0.232370	 2.604307	 0.030738
 0.309733	 0.930049	 -0.106963
 0.184548	 3.571984	 0.397861
 0.287840	 3.744885	 0.670299
 0.191721	 3.474297	 0.634340
 0.259468	 0.120839	 -0.017927
 0.349155	 3.079949	 0.331699
 0.348169	 4.423026	 0.736179
 0.347336	 3.744691	 0.810124
 0.245968	 2.317304	 0.263808
 0.413038	 4.039238	 0.327072
 0.335640	 3.687915	 0.853750
 0.373123	 3.259530	 0.393055
 0.258526	 2.841618	 0.373702
 0.402661	 3.149071	 0.950846
 0.403970	 0.549670	 -0.145417
 0.360977	 2.596687	 0.578442
 0.247811	 3.580288	 0.091114
 0.323308	 2.572781	 0.557263
 0.322794	 3.548110	 0.674736
 0.323296	 2.550710	 0.716933
 0.367233	 4.167296	 0.933655
 0.368668	 3.256003	 0.656088
 0.411479	 3.857159	 0.971617
 0.347539	 3.085408	 0.160983
 0.281057	 3.305219	 0.075107
 0.380760	 3.702202	 0.578534
 0.275675	 3.184692	 0.577403
 0.272863	 3.146056	 0.289664
 0.336737	 2.842198	 0.781677
 0.207133	 0.228106	 -0.019100
 0.284421	 2.181208	 0.493749
 0.186220	 3.311488	 0.286933
 0.332993	 4.272542	 0.612242
 0.248848	 2.335353	 1.092995
 0.195219	 2.396968	 0.775857
 0.274267	 4.486444	 1.085687
 0.301665	 3.933916	 0.238573
 0.219823	 4.478963	 0.400953
 0.283356	 3.788224	 0.934540
 0.447654	 3.377873	 0.549114
 0.273251	 2.424037	 0.427184
 0.434310	 3.205994	 0.483186
 0.324295	 0.706476	 -0.009898
 0.370075	 4.260738	 0.674076
 0.349014	 3.492663	 0.921207
 0.185825	 4.054571	 -0.012746
 0.186090	 3.712115	 0.128687
 0.425261	 2.519968	 0.942886
 0.273123	 3.675429	 0.029311
 0.210652	 3.044112	 -0.027944
 0.335635	 3.096374	 0.563177
 0.364620	 2.591964	 0.029292
 0.274609	 3.015902	 1.073082
 0.253920	 4.181575	 0.374001
 0.165776	 2.201651	 0.625880
 0.213338	 0.684331	 -0.016020
 0.239338	 3.062580	 0.060196
 0.335830	 3.443889	 1.053567
 0.237996	 2.276635	 0.672713
 0.420233	 0.168750	 0.275206
 0.224525	 2.385594	 1.130057
 0.224314	 2.915854	 0.099504
 0.300769	 0.576937	 0.243181
 0.418908	 3.181408	 0.496981
 0.389763	 2.400460	 0.085118
 0.388875	 2.735375	 0.642281
 0.259402	 2.706453	 0.302230
 0.188877	 3.254438	 1.078310
 0.238703	 2.834523	 0.643755
 0.353031	 2.246058	 0.941676
 0.352743	 2.522028	 0.742501
 0.421076	 2.707676	 0.092894
 0.451480	 3.663444	 0.191520
 0.221127	 3.048549	 0.151430
 0.220743	 2.344731	 0.090054
 0.261994	 4.125836	 0.613974
 0.243819	 2.904770	 0.959930
 0.410575	 2.101229	 0.447020
 0.465271	 3.618116	 0.618442
 0.342171	 3.517165	 0.287031
 0.351324	 3.934153	 0.455834
 0.356714	 5.774110	 -0.004698
 0.462283	 4.018435	 0.576234
 0.450875	 4.008395	 0.073355
 0.261831	 2.943900	 0.808660
 0.345826	 4.318137	 0.428804
 0.339863	 3.980694	 0.204251
 0.333971	 2.765521	 0.607414
 0.201928	 3.866083	 0.061955
 0.334027	 3.858816	 0.384699
 0.377928	 2.508063	 0.718140
 0.402428	 3.823083	 0.714053
 0.327330	 3.369861	 0.994652
 0.344561	 2.291476	 1.097513
 0.373254	 5.945216	 0.221882
 0.416255	 2.967586	 1.006459
 0.220787	 2.254702	 0.022017
 0.408206	 3.547751	 -0.027137
 0.176039	 3.968894	 0.780456
 0.347766	 5.600405	 -0.021456
 0.348058	 2.790960	 0.326169
 0.185911	 5.576637	 -0.125393
 0.454845	 3.548686	 0.590212
 0.288368	 3.092475	 0.260747
 0.304496	 3.275825	 0.481546
 0.339632	 6.211721	 -0.184278
 0.288109	 3.689748	 0.771775
 0.295889	 2.139841	 0.585299
 0.288136	 3.400220	 0.455716
 0.284370	 3.072773	 -0.000401
 0.283209	 3.790622	 0.361195
 0.457031	 3.291270	 -0.007604
 0.403144	 2.520213	 0.161740
 0.366674	 2.981800	 0.990163
 0.246203	 3.025276	 0.263413
 0.292101	 2.226094	 0.462150
 0.416426	 4.417052	 0.561399
 0.275814	 3.755832	 0.749826
 0.316008	 0.653390	 -0.154364
 0.396924	 4.093433	 0.033077
 0.435145	 4.236621	 0.344661
 0.365437	 2.457030	 0.767173
 0.360655	 0.011611	 -0.167743
 0.444663	 4.153185	 0.487281
 0.451092	 3.069087	 0.321412
 0.274980	 4.106963	 0.012010
 0.197140	 3.342638	 0.756687
 0.466120	 3.916063	 0.661069
 0.267357	 2.151148	 0.811150
 0.293152	 2.367824	 0.964141
 0.285387	 3.358027	 0.186336
 0.286086	 2.816041	 0.121062
 0.338681	 2.864063	 0.474159
 0.285440	 3.884746	 0.093286
 0.332348	 2.616620	 0.858283
 0.441328	 2.287063	 0.507547
 0.428248	 3.229647	 0.499397
 0.326723	 3.737002	 0.354108
 0.375981	 2.407211	 0.755902
 0.332272	 2.070424	 0.491929
 0.438323	 2.884253	 0.557410
 0.332445	 2.509041	 0.233044
 0.455633	 0.634629	 -0.007943
 0.446574	 2.421953	 0.155999
 0.452989	 1.971810	 0.749319
 0.448571	 2.541105	 0.090612
 0.447914	 3.602415	 0.131703
 0.381958	 0.958925	 0.003511
 0.281799	 2.838763	 0.606114
 0.350822	 3.106443	 0.634728
 0.349698	 4.290964	 0.357251
 0.349686	 2.332716	 0.117847
 0.349236	 3.949716	 0.563120
 0.259319	 3.029999	 0.819448
 0.418510	 2.168068	 0.522088
 0.396869	 2.929977	 0.021921
 0.245359	 3.095289	 0.661963
 0.350937	 3.509199	 0.401950
 0.246150	 2.464021	 0.212385
 0.220826	 4.269725	 0.660423
 0.354083	 3.486426	 0.041911
 0.399019	 3.362784	 -0.011356
 0.222050	 3.736593	 0.724056
 0.447778	 4.195951	 0.200151
 0.401569	 5.937832	 -0.002672
 0.174274	 3.882292	 0.437659
 0.350030	 3.447170	 0.604612
 0.346777	 3.049654	 0.474318
 0.263966	 3.051893	 0.082375
 0.352826	 2.824221	 0.711184
 0.294714	 3.213457	 0.033855
 0.165076	 4.633798	 0.962997
 0.397355	 3.699723	 -0.002480
 0.338225	 2.461040	 0.845167
 0.339479	 2.191543	 0.232802
 0.204825	 3.838853	 0.479990
 0.205846	 0.194037	 0.001863
 0.173462	 2.817047	 0.192860
 0.399495	 3.764978	 0.248677
 0.365964	 3.978512	 0.172260
 0.365075	 4.409352	 0.455441
 0.363544	 4.219700	 0.008682
 0.346500	 3.422720	 0.599330
 0.368119	 4.223412	 0.351141
 0.367369	 3.385395	 0.150387
 0.342250	 2.362023	 0.593825
 0.330816	 3.418005	 0.021699
 0.170115	 2.937850	 0.063432
 0.347131	 3.662836	 0.326246
 0.300434	 0.565205	 0.230635
 0.337406	 3.351732	 0.723657
 0.337325	 0.263710	 -0.191512
 0.304001	 4.076529	 0.355384
 0.383595	 1.622098	 -0.015791
 0.301499	 2.095036	 0.222406
 0.309121	 2.954758	 0.159732
 0.231393	 2.289358	 0.918468
 0.231362	 0.000075	 -0.152139
 0.197105	 3.100114	 0.913742
 0.289103	 2.579376	 0.995566
 0.243305	 2.281045	 0.027647
 0.242248	 4.495275	 1.088817
 0.202413	 4.272155	 0.193585
 0.360171	 3.584567	 0.373760
 0.331879	 3.881465	 0.602559
 0.217045	 2.617909	 0.326086
 0.278748	 3.985343	 0.086620
 0.267189	 2.079847	 0.934960
 0.268169	 5.618382	 0.209248
 0.463242	 3.665921	 0.093016
 0.376537	 2.931085	 0.737570
 0.398704	 4.094218	 0.024831
 0.397959	 2.799307	 1.110595
 0.396476	 5.789152	 -0.139849
 0.397717	 3.120990	 1.052335
 0.272115	 2.738082	 1.108994
 0.374851	 2.954555	 0.938630
 0.248493	 3.496352	 0.321377
 0.373410	 4.321588	 0.731372
 0.369300	 2.929267	 0.228649
 0.381610	 5.539521	 -0.109552
 0.442812	 4.340585	 0.840391
 0.264255	 3.403170	 0.826992
 0.365347	 4.100646	 0.143699
 0.440905	 6.144942	 0.251149
 0.320921	 4.289407	 0.358272
 0.294610	 2.498152	 0.576242
 0.379349	 2.224593	 0.065362
 0.396045	 2.039857	 0.638353
 0.229441	 3.974854	 0.307060
 0.367806	 4.545464	 1.095172
 0.405517	 2.213593	 0.519926
 0.343081	 3.396973	 0.809430
 0.287068	 2.838131	 0.190950
 0.295836	 5.697133	 -0.148913
 0.332201	 3.952135	 0.205772
 0.331478	 2.047192	 0.273801
 0.333290	 0.285998	 -0.165023
 0.308505	 3.459998	 0.911997
 0.330214	 2.906046	 0.549498
 0.374294	 3.723129	 0.245650
 0.351808	 3.975034	 0.568908
 0.344437	 3.479725	 0.101138
 0.395227	 4.437829	 0.611442
 0.242983	 2.880789	 0.705968
 0.200091	 3.437088	 0.131961
 0.283583	 3.144800	 0.609294
 0.285325	 4.402156	 0.575063
 0.363341	 6.008668	 -0.168552
 0.345723	 2.435293	 0.145348
 0.446408	 2.834251	 0.154992
 0.357947	 2.613315	 -0.017601
 0.373582	 4.144495	 0.691000
 0.356980	 2.196700	 0.238855
 0.338892	 3.250524	 0.672117
 0.351615	 1.564634	 0.004032
 0.363464	 3.714115	 0.878719
 0.396867	 2.120463	 0.614636
 0.401402	 3.271919	 1.019192
 0.190492	 3.677665	 0.809917
 0.415063	 4.208530	 0.286289
 0.415216	 2.173473	 0.574245
 0.413690	 2.755553	 1.120739
 0.203902	 2.126730	 0.673433
 0.385024	 3.557945	 0.411022
 0.161396	 3.750791	 0.341240
 0.316545	 3.093520	 1.181428
 0.211808	 2.918836	 0.733386
 0.341880	 2.965430	 0.980187
 0.324503	 4.084277	 0.960345
 0.217186	 3.734450	 0.924607
 0.374573	 4.055365	 0.208059
 0.346091	 4.211168	 0.545510
 0.232191	 3.161947	 0.887521
 0.388990	 3.508149	 0.188649
 0.324609	 4.486138	 0.554165
 0.326144	 3.890688	 0.046231
 0.399615	 3.730764	 0.004152
 0.336528	 2.814351	 0.953680
 0.444380	 0.389022	 -0.160068
 0.445450	 2.271501	 0.365542
 0.335376	 3.927466	 0.941352
 0.335921	 3.722880	 0.553339
 0.233525	 2.373047	 0.696458
 0.290119	 2.932546	 0.177522
 0.308156	 2.940034	 1.000965
 0.395712	 0.080028	 -0.176193
 0.219093	 3.520844	 0.121993
 0.244075	 3.633144	 0.207628
 0.266014	 3.861168	 0.654420
 0.287604	 2.592308	 0.229213
 0.186658	 3.865943	 0.636992
 0.452214	 6.029194	 0.227436
 0.405371	 2.916084	 0.875049
 0.238429	 3.208652	 0.471106
 0.234374	 3.632967	 0.616448
 0.394703	 2.277463	 0.760770
 0.271873	 3.453334	 0.991276
 0.339569	 6.016800	 -0.009651
 0.339587	 2.792338	 0.395201
 0.404225	 3.004039	 0.545348
 0.261136	 2.316654	 0.557205
 0.261718	 3.875007	 -0.022740
 0.404866	 2.645366	 0.937596
 0.461871	 2.790732	 0.766304
 0.371382	 3.859432	 0.570764
 0.278494	 5.516735	 -0.108657
 0.215141	 3.092333	 -0.006969
 0.211842	 6.269990	 0.279744
 0.318254	 3.565065	 -0.052361
 0.314988	 1.078272	 -0.079410
 0.318162	 2.816971	 0.684644
 0.267818	 2.784882	 1.007793
 0.429688	 2.461654	 0.572254
 0.332594	 3.621938	 0.546794
 0.375221	 3.099907	 0.020587
 0.373679	 0.967864	 -0.094271
 0.372559	 3.517123	 0.030101
 0.448385	 3.158473	 0.248135
 0.331946	 4.241662	 0.903776
 0.336204	 2.605045	 1.011948
 0.336807	 2.910584	 1.120183
 0.332262	 4.300882	 0.297254
 0.330037	 0.744769	 -0.146365
